29.995916372044576,37.187572607542165,42.655158151699425,35.98245979974945,41.473223071583675,95.16882840695894,184.4313687487353,189.12040349757933,181.19935176971757,186.9124441297923,42.86154592747721,95.75578768382888,100.85055773817385,104.29256417478524,39.588602193252086,87.18974879652018,169.85380866520848,166.91115485256876,175.6696774587904,170.05128526143469,87.84645644444385,108.42454838055579,98.17833853333303,41.43031744446472
26.908916372025317,35.08015256823711,45.17557819101165,39.76378296211158,40.36589990929156,95.16882840694404,184.97736874873385,187.65040349758556,181.87135176972146,187.1644441297941,42.86154592746851,95.75578768383963,100.85055773817663,104.29256417478797,39.58860219327846,87.189748796522,169.85380866518625,166.91115485254772,175.66967745879106,170.05128526143312,87.84645644444419,108.4245483805555,98.17833853333372,41.43031744446296
27.012631478311505,34.661725227666466,33.14257819095121,50.57178296215125,40.905520000156855,48.5823700000542,185.628368748732,190.61140349758654,178.84735176972185,186.57644412979437,42.86154592745902,95.75578768383974,100.85055773816805,104.2925641747907,39.588602193292445,87.18974879652194,169.85380866521086,166.9111548525476,175.66967745879106,170.05128526143494,87.84645644444271,108.4245483805555,98.17833853330939,41.43031744446489
29.25976933410891,39.50415256823692,39.309578190950674,35.76793000007683,43.45289990908441,45.58852000006152,186.46836874873168,192.861086108017,180.73735176972184,187.58444412979327,42.86154592745578,95.7557876838402,100.85055773817407,104.2925641747891,39.58860219329409,87.18974879651654,169.85380866521473,166.91115485254142,175.66967745878537,170.0512852614371,87.84645644444271,108.4245483805555,98.17833853333349,41.430317444461366
29.862916371598885,34.429152568247275,33.42257819095528,53.999660727795,28.592230000127756,54.570070000041824,186.8043687487317,186.15940349758534,181.09435176972175,187.60544412979368,42.86154592745436,95.75578768383974,100.8505577381759,104.2925641747882,39.58860219327846,87.18974879651631,169.8538086652116,166.91115485256853,175.66967745879106,170.05128526143346,87.84645644444419,108.4245483805555,98.17833853333349,41.43031744446154
29.127916372007917,37.6561525682373,36.29626115303978,37.69510000002958,46.51889990903629,95.16882840694393,183.59136874873366,188.04940349758402,182.43835176972397,187.58444412979338,42.86154592745794,95.75578768383974,100.85055773816845,104.29256417478763,39.58860219327846,87.189748796522,169.85380866520495,166.9111548524097,175.66967745878924,170.05128526143346,87.84645644444271,108.4245483805555,98.1783385333095,41.43031744446091
26.873916372008807,39.83315256824051,36.09657819095588,49.56138340042531,69.86505447637057,41.28652000066836,194.90405135914955,193.55140349758574,184.41235176972157,187.689444129793,42.861545927458394,95.75578768383963,100.85055773816777,104.29256417479002,39.58860219327846,87.189748796522,169.85380866521064,166.91115485241062,175.66967745879106,170.05128526143312,87.84645644444271,108.4245483805555,98.1783385333095,41.430317444461195
29.337916372025404,38.538152568243675,40.842578190949496,29.830450000126916,37.21991874205685,59.10759198586783,190.08036874873324,180.4264034975899,183.04735176972343,188.10944412979285,42.86154592745629,95.75578768383849,100.85055773817686,104.29256417478763,39.58860219329415,87.18974879651677,169.85380866521166,166.91115485257046,175.66967745879106,170.05128526143142,87.84645644444271,108.4245483805555,98.1783385333095,41.43031744446148
29.31691637202522,37.71032504550374,37.67157819095223,45.08530039385573,37.51021000003618,95.16882840694427,188.90436874873672,186.51640349758873,178.65835176972155,187.58444412979554,42.86154592745663,95.75578768384008,100.85055773817533,104.29256417479002,39.58860219329375,87.18974879651654,169.85380866521166,166.91115485257035,175.66967745879106,170.05128526143034,87.8464564444443,108.4245483805555,98.1783385333095,41.43031744446375
27.013916372025278,37.887152568236615,38.140578190952226,38.82634000006959,45.42634287118722,42.22450000006859,121.23527999999988,207.6525948567529,181.13635176972343,187.10144412979395,42.86154592745612,95.75578768383963,100.85055773817635,104.29256417478763,39.58860219329409,87.18974879651654,169.85380866521155,166.91115485254335,175.66967745878856,170.05128526143903,87.8464564444443,108.4245483805555,98.17833853333372,41.43031744446148
